"date","time","account","text"
"2024-10-29","11:00:33","ペパーミント@If8Rywjdt","なぜ、日本は競争力落ちたのかな。当時の日本の「意欲」が衰退した理由はどこにあるのかなぁ。
バブル崩壊の影響もある？#mgtorg2024"
"2024-10-29","11:01:03","ボウルサラダボウル@SiTiMiY4_ch","#mgtorg2024勉強する大学生しない大学生でゼミの先輩が卒論書いてたけど、友人関係を変数にしてた。

文化でもまとめられたかも？"
"2024-10-29","11:03:43","ボウルサラダボウル@SiTiMiY4_ch","#mgtorg2024仲間いなくても1人でも積極的な人は文化に頼ってなくて、内発的動機だけで頑張ってるんだろうか🤔"
"2024-10-29","11:04:08","プリン@DFJCjy4gHbruyGo","作業だけじゃなくて作業以外に協力出来る環境作り#mgtorg2024"
"2024-10-29","11:04:25","さとう@i029460965472","目に見えないひとりひとりの気持ちとうまく付き合っていかなきゃいけない組織、#mgtorg2024"
"2024-10-29","11:04:26","まる@oDApfas7DPvsAp3","バイトでも一緒に働く人と仲良くなれると嬉しい。バイトも楽しくなる。#mgtorg2024"
"2024-10-29","11:04:38","プリン@DFJCjy4gHbruyGo","仲のいい人が偶然会社の人だった#mgtorg2024"
"2024-10-29","11:04:58","noir@hoseinoir","#mgtorg2024集団意識が悪く働いた？
みんなで協力しようよでうまくいっていた→バブル崩壊、失われた○○年→俺たちはこんなに貧しいのに成功してる奴がいる→なんとか邪魔してやろう
みたいなのもあると思うなあ、その点アメリカとかは他人は他人だからこういうのがない、みたいな"
"2024-10-29","11:05:26","まる@oDApfas7DPvsAp3","たしかに、飲み会とか運動会とか強制されるの絶対嫌だって思ってたけど、それが自然に行きたくなるような雰囲気で、仲良く楽しくだったら行きたくなる#mgtorg2024"
"2024-10-29","11:05:30","あもーれ@1sfzWkHIGu6XdGs","でも組織文化も行き過ぎると束縛や制限に変わってしまうこともある。結局は人によって向いてる共同体と向いてない共同体があるんだろうけど、その選択肢は多い方がいいし、ないなら作ることができた方がいい。今はそういうのがやりやすい時代になったと思うなぁ。#mgtorg2024"
"2024-10-29","11:05:42","ぽぽ@XcClFOZXcL85543","仕事に対して知り合いと話し合った時に、
「生きるための手段だから最低限だけやりたい」
「生きるための手段だから楽しくなきゃやりたくない」
で意見が割れたのを思い出した#mgtorg2024"
"2024-10-29","11:05:43","味噌ラーメン@yuta_mgtorg2024","「共同体」とか「仲間」意識が強くなりすぎて、ただの仲良しグループにならないような注意は必要なのでは？#mgtorg2024"
"2024-10-29","11:06:22","竹@hundred_bamboo","最近社会人になる人の見解聞いてると、職場ではあまり深く関わらない、自己開示をあまりせず一線引く方が楽っていう考えに変わりつつあると感じるし、私も社会人になった時、どっちのスタンスでいるか悩む#mgtorg2024"
"2024-10-29","11:07:15","けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru","「とにかく仕組み化」の著者の株式会社識学の社長は部下と仲良くなりすぎるのは良くないとしている。やはり適度な距離感があってこそ各ポジションの権限が機能するからバランス難しいよねー#mgtorg2024"
"2024-10-29","11:07:29","noir@hoseinoir","#mgtorg2024仲良しサークルになった職場はさっき言ったような集団意識とそれによる足の引っ張り合いが発生しそうな気がする、、、、悪く考えすぎかな"
"2024-10-29","11:07:41","ボウルサラダボウル@SiTiMiY4_ch","#mgtorg2024行きたい飲み会と行きたくない飲み会の例は刺さる。

形骸化してる事もあるし、形から入れる人と入れない人もいるけど。"
"2024-10-29","11:07:47","こんぺい@yu813508346040","ゼミ中によく先生がよく言う、
食べたお菓子の分だけいいものができるって言葉好き🍬🍫🍪#mgtorg2024"
"2024-10-29","11:08:15","ペパーミント@If8Rywjdt","組織文化は、排他的な組織に変わる可能性もあるのでは。#mgtorg2024"
"2024-10-29","11:08:24","インドアなアウトドア派@indoornaoutdoor","日本の象徴的管理者は「空気を読む」ことがうまいってことかな...#mgtorg2024"
"2024-10-29","11:09:31","竹@hundred_bamboo","小学校でもみんなが楽しめるようにレクリエーション考えようねって指導されてたけど、運動制限のある私にいつも合わせてくれるのすごく苦しかった。
19歳の時に食事制限までついて、居酒屋で食べられるものほぼ無いから、選択肢減らさないように飲み会にあまり参加しないようにしてる#mgtorg2024"
"2024-10-29","11:10:20","さとう@i029460965472","ある程度距離感があるからこそのメリハリある企業にも少し惹かれる#mgtorg2024"
"2024-10-29","11:11:41","noir@hoseinoir","#mgtorg2024「みんな」の意識
が日本社会なんだろうなあ
それによって制限されることで不満がたまったりモチベーションが下がったりするんだろうな
だからそれでうまくいってたのは所得倍増計画とかでみんなで頑張ろう上がってこうな時代
バブル崩壊後は下り坂だから仲良く落ちていくのかなあ"
"2024-10-29","11:12:03","こんぺい@yu813508346040","就活に力入れるほど、大学に来なくなる(意訳)
って、人によるとは思うけど確かにそうかも。学ぶというよりは就活のための大学っていう捉え方なのかな#mgtorg2024"
"2024-10-29","11:12:29","まる@oDApfas7DPvsAp3","総合大学だとより、これが学びたくて来ました！よりも、偏差値や認知度のブランドで選ぶ受験生、多いと思う。#mgtorg2024"
"2024-10-29","11:13:17","竹@hundred_bamboo","昭和のOLの母や、昭和の大学生をエンジョイした父は、会社やサークルで仲間を作るのは大事で楽しいから絶対にやれって言ってくる。両親世代と私は考えが合わないと感じる機会が多い。私が無気力なのもあるかな。新しい人と付き合いを始めるってすごいエネルギー使うよね#mgtorg2024"
"2024-10-29","11:13:49","あもーれ@1sfzWkHIGu6XdGs","「好きってわけじゃないけど、別に嫌いでもない」儀礼ってのが重要なのかもしれない。そういうのに乗っかってみると、その組織に浸透していけるのかも？#mgtorg2024"
"2024-10-29","11:14:36","味噌ラーメン@yuta_mgtorg2024","何事にも「ちょうどいい塩梅」って必要なんだな。
人によって「ちょうどいい」の度合いが違うのが困るけど…#mgtorg2024"
"2024-10-29","11:15:00","noir@hoseinoir","#mgtorg2024就職氷河期世代、たぶんこの大学生世代なら親御さんがかぶってる人とたぶんちょっと上の人がいるんだけど、これを目の当たりにしているからこそ、「とりあえず就職のためにいい大学に入りましょう」が現実味を帯びるし、ここから十数年、もしかしたらもっと先もそれが続くんじゃないかな"
"2024-10-29","11:16:20","さとう@i029460965472","利己主義に走らずチームのために純粋に動けてた中学時代のまぶしさ
今はできる気がしない#mgtorg2024"
"2024-10-29","11:16:36","あもーれ@1sfzWkHIGu6XdGs","「好き嫌いははっきりした方がいい」とか「Noと言えるようになった方がいい」ってのはよく聞くようになったけど、逆にその風潮が少し強くなってきた気もする。少なくともやってみないとわからないことについては一回くらいは挑戦してみてもいいのかも？#mgtorg2024"
"2024-10-29","11:17:03","ペパーミント@If8Rywjdt","「宗教っぽい」って、悪いイメージで使ってる人多い気がする#mgtorg2024"
"2024-10-29","11:17:20","竹@hundred_bamboo","興味のないことは、とことん興味ないから興味ある分野を学べる大学をって選んで受かったところ行ったけど、就活したり法政で授業受けたりしてると興味なくてもいいから良い大学の穴場学部入っとけばよかったなと思う。#mgtorg2024"
"2024-10-29","11:17:23","味噌ラーメン@yuta_mgtorg2024","春学期？かなり前？に扱った、飲み会の場が会議っぽくなるような集団浅慮は、ここから来てるのかもしれない#mgtorg2024"
"2024-10-29","11:17:42","土方@ryunen_shimamu","チーム、スポーツ、やはりオープンハウスは間違ってなかったんだな#mgtorg2024"
"2024-10-29","11:17:43","インドアなアウトドア派@indoornaoutdoor","そういえば、2019年のラグビーワールドカップで「one team」が流行ってたなぁ...
日本企業の共同体はその素養があったんだろうな#mgtorg2024"
"2024-10-29","11:18:41","ペパーミント@If8Rywjdt","非経済的価値観を共有する仲間がヘン。っていう概念、大学生に溢れてるきがする。#mgtorg2024"
"2024-10-29","11:18:59","土方@ryunen_shimamu","黒カラス「ｺｯｶﾗｯｽ!!ｺｯｶﾗｯｽ!!」#mgtorg2024"
"2024-10-29","11:19:01","ぽぽ@XcClFOZXcL85543","確かに…
合理的な説明ができないと気持ち悪い、という感覚に慣れてしまったかもしれない#mgtorg2024"
"2024-10-29","11:19:05","味噌ラーメン@yuta_mgtorg2024","ESとか自己PRとか、まさに「合理的な価値」を求めてガクチカ生まれましたよ！が求められてる気がする
合理的じゃないのにやってる、みたいなことに本当の自分の軸があると思う#mgtorg2024"
"2024-10-29","11:20:05","さとう@i029460965472","直接的な損得に直結しないでつどってる集団は自分の理解が及ばない部分で繋がってるように感じて少し不気味ではある#mgtorg2024"
"2024-10-29","11:20:11","まる@oDApfas7DPvsAp3","好きだから、面白いと思ったから
が活動を始めたい理由なのに、
なぜ？ってきかれて、面白いと思ったからと応えると、「ほかには？」とプラスの理由を求められてる気がしてしまう#mgtorg2024"
"2024-10-29","11:20:34","ペパーミント@If8Rywjdt","「この活動やって、ガクチカになるの？」という言葉とか、とても、外発的。
好きだからやってるだけなのに#mgtorg2024"
"2024-10-29","11:20:41","味噌ラーメン@yuta_mgtorg2024","だってやりたいから、だって好きだから、を深掘りすればいいと思うんだけど、感覚的なものだから言語化がムズい😔#mgtorg2024"
"2024-10-29","11:21:18","まる@oDApfas7DPvsAp3","特に就活の面接だと、合理的、論理的に話すことが求められてて、無理に理由をつくることを強いられた気持ちになる#mgtorg2024"
"2024-10-29","11:21:49","味噌ラーメン@yuta_mgtorg2024","内発的動機ってどうやって人に説明すればいいんだろ。
「いや、好きなので…楽しいので…」みたいな急に語彙力皆無になってしまう。笑#mgtorg2024"
"2024-10-29","11:22:19","まる@oDApfas7DPvsAp3","あと、楽しくてやってるだけなのに、人に話すと「忙しいね」って言われるのも、もやっとする。
別に忙しいと思ってないし、楽しいのにって#mgtorg2024"
"2024-10-29","11:22:57","味噌ラーメン@yuta_mgtorg2024","「洗脳」とか「宗教っぽさ」、管理する側にとっては管理しやすくて、ある意味では合理的なのかもしれない#mgtorg2024"
"2024-10-29","11:23:11","こんぺい@yu813508346040","「宗教っぽい」ってよく聞くけど、うまく言語化できてなかったな。#mgtorg2024"
"2024-10-29","11:24:04","あもーれ@1sfzWkHIGu6XdGs","「宗教っぽい」は「意識高い」に類するものなのかもしれない。どちらにしろ理解や対話を放棄したニュアンスがあるのは寂しいけどね。#mgtorg2024"
"2024-10-29","11:24:51","竹@hundred_bamboo","なんというか、自分オリジナルの考えがなくなっていく感覚が怖い。自分の意見や思考が、母親やTwitterによるものになってしまっている感覚が怖い。影響されることが洗脳だと感じてしまっているところはある。話を聞いて、良い悪いが判断できる余地があれば、それは洗脳じゃないのか#mgtorg2024"
"2024-10-29","11:25:17","あもーれ@1sfzWkHIGu6XdGs","みんなちゃんと就活とかにモヤモヤしてんだなぁって。ひとりで悩んでるわけじゃないってなんか嬉しくなるね。#mgtorg2024"
"2024-10-29","11:25:53","ぽぽ@XcClFOZXcL85543","本人に利益があるなら、本人が心からやりたいなら、悪いものではない…？

なかなか難しい#mgtorg2024"
"2024-10-29","11:25:55","noir@hoseinoir","#mgtorg2024闇バイトに関しては雇う側が情報を与えないというよりも事前の教育水準や常識の点で問題があるから与えたとしても……みたいなところはあるかも"
"2024-10-29","11:25:58","プリン@DFJCjy4gHbruyGo","固定概念って結構染み付いてるよね#mgtorg2024"
"2024-10-29","11:26:56","けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru","失われた30年の分析やってみたかったから嬉しかった#mgtorg2024"
"2024-10-29","11:27:27","noir@hoseinoir","#mgtorg2024固定観念はもう固まっちゃってるから崩すのは至難の業だろうな
逆にこれを打破するところが好転の鍵であり、次世代にどう伝えていくかも然り。"
"2024-10-29","11:27:33","ボウルサラダボウル@SiTiMiY4_ch","#mgtorg2024宗教っぽいっていうのはただの感想なんだろうな。

何かに夢中になってたり、盲目的であったり、外部と繋がりを切ったりされると向こうのコミュニティを理解しようとしても理解できないし、壁があるような気がして(自分の知らない文化)として宗教って思ったんじゃないかな…🤔"
"2024-10-29","11:27:43","ペパーミント@If8Rywjdt","最近の日本は、「合理的」すぎると感じるかも。#mgtorg2024"
"2024-10-29","11:28:31","noir@hoseinoir","#mgtorg2024なんか進次郎構文っぽい……x.com/hoseinoir/stat…"
"2024-10-29","11:30:01","noir@hoseinoir","#mgtorg2024むしろ就活こそ宗教だよな……戒律コワイ。髪切りたくないし"
"2024-10-29","11:30:03","さとう@i029460965472","SNSの普及は今の働き方に大きく関わってる気がする、
昔だったら出会うこともなかったいわゆる上級国民の生活を3秒で除ける世界線だから、綺麗な部分だけ見てより楽により効率よく金持ちになりたいって思ったり…#mgtorg2024"
"2024-10-29","11:30:13","プリン@DFJCjy4gHbruyGo","入ってから全部教えるから何も知識なくていいよってよく聞くかも#mgtorg2024"
"2024-10-29","11:32:11","あもーれ@1sfzWkHIGu6XdGs","ある意味評価されずとも安定した生活を得られるという余裕が、隣にいる人を助けたり、共同体にのめり込む動機を助けているのかもしれない。#mgtorg2024"
"2024-10-29","11:32:56","あもーれ@1sfzWkHIGu6XdGs","つまらないってのは何かをする動機として大きい気がする。ずっと平穏な日々はそれはそれで辛いものになりそうだよね。#mgtorg2024"
"2024-10-29","11:33:15","noir@hoseinoir","#mgtorg2024宗教っぽい、に関してはマジで感想だよな
なんかよくわかんないものにめっちゃハマってるね笑、みたいな
推しが怪我したあと売り上げ全額治療費になるエイドイベントで30万使った僕は、あ、これは宗教すか、そっすか……"
"2024-10-29","11:34:53","土方@ryunen_shimamu","自分以外ゼミ生いなかったのでゼミ長になりました😡#mgtorg2024"
"2024-10-29","11:35:06","まる@oDApfas7DPvsAp3","年功序列だと頑張らなくてもお金もらえるしって考え方は、規則がないとサボるって考え方と似てるよね#mgtorg2024"
"2024-10-29","11:35:33","味噌ラーメン@yuta_mgtorg2024","終身雇用とか年功序列みたいな、サボってもいいような仕組みなのに、日本人はサボらなかった
…ということ？#mgtorg2024"
"2024-10-29","11:35:41","けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru","終身雇用・年功序列は働かなくなるとおもっていたけど、意外とそんなことないのか、ここもっと心理学の観点から深く学びたい#mgtorg2024"
"2024-10-29","11:35:43","ぽぽ@XcClFOZXcL85543","終身雇用はお互いの信頼が高まるし、人間関係も深まる

個人的には狭く深くやるのもいいなと思う#mgtorg2024"
"2024-10-29","11:36:23","まる@oDApfas7DPvsAp3","終身雇用だから、自分なりのやりがいを見つける。(長く働くから)#mgtorg2024"
"2024-10-29","11:37:31","ペパーミント@If8Rywjdt","右肩上がりの経済が前提#mgtorg2024"
"2024-10-29","11:37:52","味噌ラーメン@yuta_mgtorg2024","終身雇用や年功序列は、ずーーっと給料が上がる右肩上がりの経済を前提としていた#mgtorg2024"
"2024-10-29","11:38:27","まる@oDApfas7DPvsAp3","不況で給料上がらなくなった#mgtorg2024"
"2024-10-29","11:38:29","味噌ラーメン@yuta_mgtorg2024","何が前提になっているのか立ち返って考えるの大事だな
って今日の授業で何回か思った#mgtorg2024"
"2024-10-29","11:38:48","まる@oDApfas7DPvsAp3","このまま右肩上がりの経済だったらうまくいってたかな#mgtorg2024"
"2024-10-29","11:38:58","味噌ラーメン@yuta_mgtorg2024","前提が崩れたからうまくいかなくなった、ということかな？
意外と単純？まぁたしかに、という感じ#mgtorg2024"
"2024-10-29","11:39:14","あもーれ@1sfzWkHIGu6XdGs","「大きな物語」なんて呼ばれていたものに近い。「明日はもっといい日になる」って確信に近いものがあったら、すごく安心できると思うなぁ。#mgtorg2024"
"2024-10-29","11:40:08","ペパーミント@If8Rywjdt","経済と経営の強い繋がり。#mgtorg2024"
"2024-10-29","11:40:11","土方@ryunen_shimamu","娯楽が昔より増え、仕事以外に打ち込むものが増えた結果、WLBとか言い出すようになり連帯感の低下、終身雇用の強みの崩壊が起こり国際競争力の低下を招いたと思ってる#mgtorg2024"
"2024-10-29","11:40:14","まる@oDApfas7DPvsAp3","転職のCMとかよく見る。
いつから転職CM見るようになったっけ#mgtorg2024"
"2024-10-29","11:40:31","noir@hoseinoir","#mgtorg2024明日はもっといい日になる、いまの日本人の何%がこれを胸を張って言えるんだろうか"
"2024-10-29","11:40:32","竹@hundred_bamboo","お金の余裕が精神的余裕に繋がるのって普遍。昔は恋人がサンタクロースの時代だもんな…#mgtorg2024"
"2024-10-29","11:41:17","ぽぽ@XcClFOZXcL85543","景気がいいと先行きが見える、先行きが見えるから仲良くできるし全力を出せる

経済状況がコミュニティに影響を与えることはあまり考えたことなかった！#mgtorg2024"
"2024-10-29","11:42:36","noir@hoseinoir","#mgtorg2024ワークライフバランスとか叫ばれていた、のも理解できるし当然だと思うけどそれでも集団意識は生きていると思うな。え、あの人この日休むの？大変になっちゃうじゃん、みたいなのをわざと本人に聞こえるように……なんてのは典型というか"
"2024-10-29","11:42:50","まる@oDApfas7DPvsAp3","姉の初めての携帯電話はガラケーだった#mgtorg2024"
"2024-10-29","11:44:00","土方@ryunen_shimamu","まず東大とか京大とか国が資金注いでる国の未来を担うことを期待されてる方たちが真っ先に外コンとか外銀とかに行ってしまうのまじで国の危機だろ#mgtorg2024"
"2024-10-29","11:44:53","ボウルサラダボウル@SiTiMiY4_ch","#mgtorg2024今じゃ考えられないね😅
AIで代替的になってくことも伝統的には逆風だね"
"2024-10-29","11:45:52","けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru","ミスなく計画通りに行うアナログな自体に必要な要素は日本人は持っていたし適性があったけど、スピーディーに柔軟に進めなければ行けない現代は良さが活かされない可能際#mgtorg2024"
"2024-10-29","11:46:33","あもーれ@1sfzWkHIGu6XdGs","鎖国は合理的な決断だったのかもしれない…？#mgtorg2024"
"2024-10-29","11:46:42","さとう@i029460965472","知のコモディティ化
インターネットの普及でいいシステムはどんどん世界で真似られる#mgtorg2024"
"2024-10-29","11:46:43","インドアなアウトドア派@indoornaoutdoor","wordとか使ってると、間違えてもすぐに直せるから、その当時の日本の正確性があまり強みでは無くなってきたのかな#mgtorg2024"
"2024-10-29","11:46:54","まる@oDApfas7DPvsAp3","言われたことができる。ミスをしない。
日本が強いところ。
▶︎ マニュアルをミスなくできることが強みって今の日本にも続いてる#mgtorg2024"
"2024-10-29","11:47:41","noir@hoseinoir","#mgtorg2024仕事が丁寧で、が日本人の代名詞だしだからこそ貿易摩擦のジャパンバッシングが起きたんだろうけどもうそれじゃダメである程度質を無視しても速さだったり革新的なものなんだな、、"
"2024-10-29","11:47:54","プリン@DFJCjy4gHbruyGo","従来のやり方を改善してもイノベーションは起こらない。#mgtorg2024"
"2024-10-29","11:48:06","ぽぽ@XcClFOZXcL85543","ミスをなくすことが人間の仕事からコンピューターの仕事になった

技術は人間が練習して、努力して身につけたものを奪う
絵とか小説もそう
残酷だ…#mgtorg2024"
"2024-10-29","11:48:39","ペパーミント@If8Rywjdt","日本の弱いところは、イノベーションかも。海外と比べて最新技術を取り入れるのが遅い気がする。例えば学校教育の中でのPC、iPadの取り入れとか。#mgtorg2024"
"2024-10-29","11:51:38","土方@ryunen_shimamu","日本は歴史も長いし海洋国で単一民族国家だから保守的なんだよね
いやそれはそれで良い面もあるんだけど#mgtorg2024"
"2024-10-29","11:53:13","あもーれ@1sfzWkHIGu6XdGs","この前提は色々な「日本らしさ」を語る上で大切な要因になると思うな。意外と忘れがちだけど、日本って結構特殊。#mgtorg2024x.com/ryunen_shimamu…"
"2024-10-29","11:55:03","まる@oDApfas7DPvsAp3","過去を真似ても上手くいかない#mgtorg2024"
"2024-10-29","11:55:21","ぽぽ@XcClFOZXcL85543","今は「人と必要以上に関わると面倒くさい」という人が増えている気がする
そんな中で上の人から深く関わることを求められたら嫌に感じるのかも#mgtorg2024"
"2024-10-29","11:55:29","あもーれ@1sfzWkHIGu6XdGs","「コスパ」って言葉が若年層を中心に普及するようになったのも資本主義的価値観が支配的になった社会しか経験してない世代が出てきた証左であり、今後を考えるために重要なことなのかもしれない。#mgtorg2024"
"2024-10-29","11:56:17","まる@oDApfas7DPvsAp3","企業の認識が、合理的に「仕事の場」と割り切って考えるの少し寂しい気がする#mgtorg2024"
"2024-10-29","11:57:28","ペパーミント@If8Rywjdt","コスパ重視、合理性の時代。
だけど、今の世の中でいいのかなぁ。この構造が、差別や人権問題など、社会問題を多く生んでいるかもしれない。この問題の拡大は、世界全体の破滅（大袈裟かもだけど）につながるかもしれないよね。#mgtorg2024"
"2024-10-29","11:58:43","土方@ryunen_shimamu","ラフさを許容してイノベーション起こしたり廉価性でバトルするアメリカとかのやり方まんま成功例として真似するだけじゃ、丁寧に正確にをモットーとする日本が追いつけるとも追い越せるとも思わないんだよな#mgtorg2024pic.x.com/hyAIJu8Jmm"
"2024-10-29","11:59:10","プリン@DFJCjy4gHbruyGo","なにか上手くいかないと直ぐに辞めちゃう。一旦続けて見たらいいのに。先週のカフェゼミで加藤さんも言ってたな#mgtorg2024"
"2024-10-29","11:59:53","あもーれ@1sfzWkHIGu6XdGs","自分のキャリアについても同じかもしれない。どこかでロールモデルを探していて、無意識的にそれについていこうとしているのかも。#mgtorg2024"
"2024-10-29","12:00:52","インドアなアウトドア派@indoornaoutdoor","成功者を真似ても成功するとは限らないけど、失敗した人の話を聞いて失敗しないように行動するだけでも違うのかな...
ただ、それをしすぎると保守的な組織になるかもな#mgtorg2024"
"2024-10-29","12:01:28","こんぺい@yu813508346040","日本型と欧米型の二元論どっちか！
ではなくて、バランス取っていくことが大事なのかな#mgtorg2024"
"2024-10-29","12:02:50","竹@hundred_bamboo","雪印メグミルクって名前やったよね。今また変わったのかな？お腹がゴロゴロしない牛乳っての売ってたから一時期買ってた。#mgtorg2024"
"2024-10-29","12:02:52","土方@ryunen_shimamu","モンドセレクション金賞みたいなもんかな#mgtorg2024"
"2024-10-29","12:02:52","ぽぽ@XcClFOZXcL85543","「いや、なんか上から言われたので😑」みたいな組織変革は確かによくない#mgtorg2024"
"2024-10-29","12:03:00","noir@hoseinoir","#mgtorg2024てか雪印って大阪工場のだいぶ前だけど八雲工場で食中毒あったよな、っていうどうでもいい思いだし"
"2024-10-29","12:03:54","インドアなアウトドア派@indoornaoutdoor","HACCP制度は目的と手段が逆転しているケースか...#mgtorg2024"
"2024-10-29","12:04:02","あもーれ@1sfzWkHIGu6XdGs","個人のスケールにまで落とし込むなら、資格を取得することに近いかもね。取得が目的になるか、その実践が目的になるか。#mgtorg2024"
"2024-10-29","12:04:07","ペパーミント@If8Rywjdt","周りに流される。自分の意思で決定できない。問題#mgtorg2024"
"2024-10-29","12:04:57","味噌ラーメン@yuta_mgtorg2024","目的と手段を履き違えないように#mgtorg2024"
"2024-10-29","12:04:58","竹@hundred_bamboo","「マイナビやリクナビ、アサガクナビなどに登録するところから始まる」って言われたから手当たり次第に登録してたらどっかから情報漏れてめっちゃうるさい。鵜呑み良くない#mgtorg2024"
"2024-10-29","12:04:58","まる@oDApfas7DPvsAp3","認定取得ってただの手段でしかないのに、みんながそれを指標に企業を判断するから、だんだん手段が目的になっていく#mgtorg2024"
"2024-10-29","12:05:11","ペパーミント@If8Rywjdt","Window Dressing#mgtorg2024"
"2024-10-29","12:05:15","土方@ryunen_shimamu","はえ～ウィンドウドレッシング#mgtorg2024"
